AuditSnapshotAt,MovieId,LibraryId,LibraryName,LibraryType,OriginalFilePath,OriginalFileName,MediaExistsState,DetectedNumber,DetectedNumberSource,NormalizedNumber,AuditReidentifiedNumber,AuditMatchedRule,AuditConfidence,AuditPartIndex,AuditWarnings,NumberConsistency,HasTitle,HasReleaseDate,HasStudio,StudioCount,HasSeries,SeriesCount,HasDescription,HasDirector,DirectorCount,HasActors,ActorCount,HasTags,TagCount,HasMovieTags,MovieTagCount,OfficialMovieTagCount,HasPosterDb,PosterRecordCount,HasPosterFile,PosterExistingFileCount,HasFanartDb,FanartRecordCount,HasFanartFile,FanartExistingFileCount,HasPreviewDb,PreviewRecordCount,HasPreviewFile,PreviewExistingFileCount,HasScreenshotDb,ScreenshotRecordCount,HasScreenshotFile,ScreenshotExistingFileCount,HasNfoState,NfoPath,NfoFileExists,HasImageDb,ImageRecordCount,ExistingImageFileCount,MissingImageFileCount,UnregisteredPhysicalResources,UnregisteredMissingResources,CurrentMetadataHealth,DashboardComplete,ScrapeStatus,LatestSyncTaskId,LatestSyncTaskEvidenceBackup,LatestSyncFinalStatus,LatestSuccessfulProvider,LatestFailedProvider,LatestSyncAt,MdcNgState,MetaTubeState,JavBusState,MdcPathMappingFailure,DatabaseMergeSuccess,DatabaseAddedFields,ProviderReturnSummary,ProviderMergeSummary,MetadataMergeSummary,TaskError,MainReasonCode,MainReason,SecondaryReasons,Evidence,RecommendedAction
2026-07-24T21:10:52+08:00,2825,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类\pih-002.mp4,pih-002.mp4,Present,PIH-002,AuditReevaluation;NotPersisted,pih-002,PIH-002,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,Yes,1,No,0,Yes,15,No,0,0,Yes,2,Yes,2,Yes,1,Yes,1,Yes,60,Yes,40,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\pih-002\pih-002.nfo,No,Yes,63,43,20,,,Incomplete,No,complete,10916,upgrade_20260724_002606,CompletedWithErrors,MetaTube;JavBus,MDC-NG,2026-07-23T13:43:53.6454445+00:00,Failed,Success,Success,Yes,Yes,NFO;标签,[MetaTube] 返回：有 12 项：标题、番号、日期、时长、导演、厂商、系列、标签(7)、Poster、Fanart、Preview(20)、简介；空：演员、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、导演、厂商、系列、标签(9)、Poster、Preview(20)；空：演员、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 12 项：标题、番号、日期、时长、导演、厂商、系列、标签(7)、Poster、Fanart、Preview(20)、简介；空：演员、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+8)、Preview(+20),[Metadata Merge] 最终字段：有 12 项：标题、番号、日期、时长、导演、厂商、系列、标签(15)、Poster、Fanart、Preview(40)、简介；空：演员、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),图片写入失败: 出现了意外的网络错误。 : 'Z:\bcbcbcbc\ca-ES\LocalMediaManager\.lmm-temp\a016ecc88db2412b9f41f5fee8e150e7\a801355ec69644e49a2651249ebe00ca.part',M,NFO 数据库状态与实体文件不一致,H:Provider/Merge 最终结果中相应字段为空; R:任务显示完成或部分完成，但 Standard 必填字段仍不完整; J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,NfoPath=Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\pih-002\pih-002.nfo,修复文件状态或重新生成对应资源；不需全量同步
2026-07-24T21:10:52+08:00,2826,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类\pred-508.mp4,pred-508.mp4,Present,PRED-508,AuditReevaluation;NotPersisted,pred-508,PRED-508,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,Yes,1,Yes,1,Yes,16,No,0,0,Yes,2,Yes,2,Yes,1,Yes,1,Yes,30,Yes,20,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\pred-508\pred-508.nfo,No,Yes,33,23,10,,,Incomplete,No,complete,10915,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T13:43:54.0045052+00:00,Failed,Success,Success,Yes,Yes,Fanart;NFO;Poster;Preview;标签,[MetaTube] 返回：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(8)、演员(1)、Poster、Fanart、Preview(10)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 11 项：标题、番号、日期、时长、导演、厂商、系列、标签(10)、演员(1)、Poster、Preview(10)；空：Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(8)、演员(1)、Poster、Fanart、Preview(10)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+8)、Preview(+10)、演员头像(+1),[Metadata Merge] 最终字段：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(16)、演员(1)、Poster、Fanart、Preview(20)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,M,NFO 数据库状态与实体文件不一致,R:任务显示完成或部分完成，但 Standard 必填字段仍不完整; J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,NfoPath=Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\pred-508\pred-508.nfo,修复文件状态或重新生成对应资源；不需全量同步
2026-07-24T21:10:52+08:00,2827,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类\rebd-648.mp4,rebd-648.mp4,Present,REBD-648,AuditReevaluation;NotPersisted,rebd-648,REBD-648,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,Yes,1,Yes,1,Yes,9,No,0,0,Yes,2,Yes,2,Yes,1,Yes,1,Yes,40,Yes,20,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\rebd-648\rebd-648.nfo,No,Yes,43,23,20,,,Incomplete,No,complete,10914,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T13:43:43.0247027+00:00,Failed,Success,Success,Yes,Yes,Fanart;NFO;Poster;Preview;标签,[MetaTube] 返回：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(3)、演员(1)、Poster、Fanart、Preview(20)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、导演、厂商、标签(6)、演员(1)、Poster、Preview(20)；空：系列、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(3)、演员(1)、Poster、Fanart、Preview(20)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+6)、演员头像(+1),[Metadata Merge] 最终字段：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(9)、演员(1)、Poster、Fanart、Preview(20)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,M,NFO 数据库状态与实体文件不一致,R:任务显示完成或部分完成，但 Standard 必填字段仍不完整; J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,NfoPath=Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\rebd-648\rebd-648.nfo,修复文件状态或重新生成对应资源；不需全量同步
2026-07-24T21:10:52+08:00,2828,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类\ssis-430.mp4,ssis-430.mp4,Present,SSIS-430,AuditReevaluation;NotPersisted,ssis-430,SSIS-430,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,No,0,Yes,Yes,1,Yes,1,Yes,17,No,0,0,Yes,2,Yes,2,Yes,1,Yes,1,Yes,30,Yes,20,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\ssis-430\ssis-430.nfo,No,Yes,33,23,10,,,Incomplete,No,complete,10913,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T13:43:36.6486196+00:00,Failed,Success,Success,Yes,Yes,Fanart;NFO;Poster;Preview;标签,[MetaTube] 返回：有 12 项：标题、番号、日期、时长、导演、厂商、标签(8)、演员(1)、Poster、Fanart、Preview(10)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、导演、厂商、标签(10)、演员(1)、Poster、Preview(10)；空：系列、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 12 项：标题、番号、日期、时长、导演、厂商、标签(8)、演员(1)、Poster、Fanart、Preview(10)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+9)、Preview(+10)、演员头像(+1),[Metadata Merge] 最终字段：有 12 项：标题、番号、日期、时长、导演、厂商、标签(17)、演员(1)、Poster、Fanart、Preview(20)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,M,NFO 数据库状态与实体文件不一致,R:任务显示完成或部分完成，但 Standard 必填字段仍不完整; J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,NfoPath=Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\ssis-430\ssis-430.nfo,修复文件状态或重新生成对应资源；不需全量同步
2026-07-24T21:10:52+08:00,2829,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类\ssni-624.mp4,ssni-624.mp4,Present,SSNI-624,AuditReevaluation;NotPersisted,ssni-624,SSNI-624,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,No,0,Yes,Yes,1,Yes,1,Yes,19,No,0,0,Yes,2,Yes,2,Yes,1,Yes,1,Yes,30,Yes,20,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\ssni-624\ssni-624.nfo,No,Yes,33,23,10,,,Incomplete,No,complete,10912,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T13:43:36.7162458+00:00,Failed,Success,Success,Yes,Yes,Fanart;NFO;Poster;Preview;标签,[MetaTube] 返回：有 12 项：标题、番号、日期、时长、导演、厂商、标签(9)、演员(1)、Poster、Fanart、Preview(10)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、导演、厂商、标签(11)、演员(1)、Poster、Preview(10)；空：系列、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 12 项：标题、番号、日期、时长、导演、厂商、标签(9)、演员(1)、Poster、Fanart、Preview(10)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+9)、Preview(+10)、演员头像(+1),[Metadata Merge] 最终字段：有 12 项：标题、番号、日期、时长、导演、厂商、标签(18)、演员(1)、Poster、Fanart、Preview(20)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,M,NFO 数据库状态与实体文件不一致,R:任务显示完成或部分完成，但 Standard 必填字段仍不完整; J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,NfoPath=Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\ssni-624\ssni-624.nfo,修复文件状态或重新生成对应资源；不需全量同步
2026-07-24T21:10:52+08:00,2834,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\FC2-PPV-1837748.mp4,FC2-PPV-1837748.mp4,Present,FC2-PPV-1837748,AuditReevaluation;NotPersisted,FC2-PPV-1837748,FC2-PPV-1837748,Fc2Ppv,0.99,,,Match,Yes,Yes,Yes,1,No,0,Yes,No,0,No,0,Yes,6,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,No,0,No,0,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\FC2-PPV-1837748\FC2-PPV-1837748.nfo,Yes,Yes,2,2,0,,,Incomplete,No,complete,10910,upgrade_20260724_002606,Completed,MetaTube,MDC-NG;JavBus,2026-07-23T13:43:12.3059906+00:00,Failed,Success,Failed,Yes,Yes,Fanart,[MetaTube] 返回：有 9 项：标题、番号、日期、时长、厂商、标签(6)、Poster、Fanart、简介；空：导演、系列、演员、Preview、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 9 项：标题、番号、日期、时长、厂商、标签(6)、Poster、Fanart、简介；空：导演、系列、演员、Preview、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),[Metadata Merge] 最终字段：有 9 项：标题、番号、日期、时长、厂商、标签(6)、Poster、Fanart、简介；空：导演、系列、演员、Preview、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,H,Provider/Merge 最终结果中相应字段为空,R:任务显示完成或部分完成，但 Standard 必填字段仍不完整; J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,当前缺失=演员,仅对该影片定向补同步或复核 Provider
2026-07-24T21:10:52+08:00,2835,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\FC2-PPV-1837748_2.mp4,FC2-PPV-1837748_2.mp4,Present,FC2-PPV-1837748,AuditReevaluation;NotPersisted,FC2-PPV-1837748_2,FC2-PPV-1837748,Fc2Ppv + NumericPart,0.99,2,,Mismatch,Yes,Yes,Yes,1,No,0,Yes,No,0,No,0,Yes,6,No,0,0,Yes,2,Yes,2,Yes,2,Yes,2,No,0,No,0,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\FC2-PPV-1837748\FC2-PPV-1837748.nfo,Yes,Yes,4,4,0,,,Incomplete,No,complete,10909,upgrade_20260724_002606,CompletedWithErrors,MetaTube,MDC-NG;JavBus,2026-07-23T13:42:58.1864344+00:00,Failed,Success,Failed,Yes,Yes,,[MetaTube] 返回：有 9 项：标题、番号、日期、时长、厂商、标签(6)、Poster、Fanart、简介；空：导演、系列、演员、Preview、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 9 项：标题、番号、日期、时长、厂商、标签(6)、Poster、Fanart、简介；空：导演、系列、演员、Preview、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),[Metadata Merge] 最终字段：有 9 项：标题、番号、日期、时长、厂商、标签(6)、Poster、Fanart、简介；空：导演、系列、演员、Preview、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),图片写入失败: 出现了意外的网络错误。 : 'Z:\bcbcbcbc\ca-ES\LocalMediaManager\.lmm-temp\e4aaf297c2984ef186a0f80eabcd0fbe\916c52cacc6d47578ff2f1cf172f014f.part',Q,持久化番号与当前规则库重识别结果不一致,H:Provider/Merge 最终结果中相应字段为空; R:任务显示完成或部分完成，但 Standard 必填字段仍不完整; J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Movies.Code=FC2-PPV-1837748_2; audit=FC2-PPV-1837748; confidence=0.99,先修正番号/媒体库归属，再决定是否定向同步
2026-07-24T21:10:52+08:00,2836,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\FC2-PPV-3933880_1.mp4,FC2-PPV-3933880_1.mp4,Present,FC2-PPV-3933880,AuditReevaluation;NotPersisted,FC2-PPV-3933880_1,FC2-PPV-3933880,Fc2Ppv + NumericPart,0.99,1,,Mismatch,Yes,Yes,Yes,1,No,0,Yes,No,0,No,0,Yes,4,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,10,Yes,10,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\FC2-PPV-3933880\FC2-PPV-3933880.nfo,Yes,Yes,12,12,0,,,Incomplete,No,complete,10908,upgrade_20260724_002606,Completed,MetaTube,MDC-NG;JavBus,2026-07-23T13:43:08.7597818+00:00,Failed,Success,Failed,Yes,Yes,Fanart;Poster;Preview,[MetaTube] 返回：有 10 项：标题、番号、日期、时长、厂商、标签(4)、Poster、Fanart、Preview(10)、简介；空：导演、系列、演员、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 10 项：标题、番号、日期、时长、厂商、标签(4)、Poster、Fanart、Preview(10)、简介；空：导演、系列、演员、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),[Metadata Merge] 最终字段：有 10 项：标题、番号、日期、时长、厂商、标签(4)、Poster、Fanart、Preview(10)、简介；空：导演、系列、演员、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,Q,持久化番号与当前规则库重识别结果不一致,H:Provider/Merge 最终结果中相应字段为空; R:任务显示完成或部分完成，但 Standard 必填字段仍不完整; J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Movies.Code=FC2-PPV-3933880_1; audit=FC2-PPV-3933880; confidence=0.99,先修正番号/媒体库归属，再决定是否定向同步
2026-07-24T21:10:52+08:00,2837,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\FC2-PPV-3933880_2.mp4,FC2-PPV-3933880_2.mp4,Present,FC2-PPV-3933880,AuditReevaluation;NotPersisted,FC2-PPV-3933880_2,FC2-PPV-3933880,Fc2Ppv + NumericPart,0.99,2,,Mismatch,Yes,Yes,Yes,1,No,0,Yes,No,0,No,0,Yes,4,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,10,Yes,10,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\FC2-PPV-3933880\FC2-PPV-3933880.nfo,Yes,Yes,12,12,0,,,Incomplete,No,complete,10907,upgrade_20260724_002606,CompletedWithErrors,MetaTube,MDC-NG;JavBus,2026-07-23T13:43:51.2793765+00:00,Failed,Success,Failed,Yes,Yes,,[MetaTube] 返回：有 10 项：标题、番号、日期、时长、厂商、标签(4)、Poster、Fanart、Preview(10)、简介；空：导演、系列、演员、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 10 项：标题、番号、日期、时长、厂商、标签(4)、Poster、Fanart、Preview(10)、简介；空：导演、系列、演员、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),[Metadata Merge] 最终字段：有 10 项：标题、番号、日期、时长、厂商、标签(4)、Poster、Fanart、Preview(10)、简介；空：导演、系列、演员、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),NFO 写入失败: 出现了意外的网络错误。 : 'Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\FC2-PPV-3933880\FC2-PPV-3933880.nfo.28946fb198cc41b780ae385f2236791d.lmm-write',Q,持久化番号与当前规则库重识别结果不一致,H:Provider/Merge 最终结果中相应字段为空; R:任务显示完成或部分完成，但 Standard 必填字段仍不完整; J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Movies.Code=FC2-PPV-3933880_2; audit=FC2-PPV-3933880; confidence=0.99,先修正番号/媒体库归属，再决定是否定向同步
2026-07-24T21:10:52+08:00,2838,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\FC2-PPV-3933880_3.mp4,FC2-PPV-3933880_3.mp4,Present,FC2-PPV-3933880,AuditReevaluation;NotPersisted,FC2-PPV-3933880_3,FC2-PPV-3933880,Fc2Ppv + NumericPart,0.99,3,,Mismatch,Yes,Yes,Yes,1,No,0,Yes,No,0,No,0,Yes,4,No,0,0,Yes,2,Yes,2,Yes,2,Yes,2,Yes,20,Yes,20,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\FC2-PPV-3933880\FC2-PPV-3933880.nfo,Yes,Yes,24,24,0,,,Incomplete,No,complete,8705,upgrade_20260723_001654,Completed,,,2026-07-22T02:48:21.1224815+00:00,NoRetainedDetailedEvidence,NoRetainedDetailedEvidence,NoRetainedDetailedEvidence,No,No,,,,,,Q,持久化番号与当前规则库重识别结果不一致,R:任务显示完成或部分完成，但 Standard 必填字段仍不完整; J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Movies.Code=FC2-PPV-3933880_3; audit=FC2-PPV-3933880; confidence=0.99,先修正番号/媒体库归属，再决定是否定向同步
2026-07-24T21:10:52+08:00,2839,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\FC2PPV 4719763.mp4,FC2PPV 4719763.mp4,Present,FC2PPV 4719763,AuditReevaluation;NotPersisted,FC2PPV 4719763,FC2-PPV-4719763,Fc2Ppv,0.99,,,Mismatch,Yes,No,No,0,No,0,No,No,0,No,0,No,0,No,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,,No,No,0,0,0,,,Incomplete,No,pending,10906,upgrade_20260724_002606,Failed,,MDC-NG;MetaTube;JavBus,2026-07-23T13:42:39.0142272+00:00,Failed,Failed,Failed,Yes,No,,,,,元数据源 未找到 FC2-PPV-4719763 的可用详情。Attempts: Composite: empty metadata,Q,持久化番号与当前规则库重识别结果不一致,D:有详细证据的 Provider 全部失败或无可合并结果; E:MDC-NG 路径映射失败且无后续 Provider 成功证据; F:MetaTube 无可合并结果; G:JavBus 无可合并结果,Movies.Code=FC2PPV 4719763; audit=FC2-PPV-4719763; confidence=0.99,先修正番号/媒体库归属，再决定是否定向同步
2026-07-24T21:10:52+08:00,2840,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\FC2PPV-1348698-1.mp4,FC2PPV-1348698-1.mp4,Present,FC2PPV-1348698,AuditReevaluation;NotPersisted,FC2PPV-1348698-1,FC2-PPV-1348698,Fc2Ppv + NumericPart,0.99,1,,Mismatch,Yes,Yes,Yes,1,No,0,Yes,No,0,No,0,Yes,10,No,0,0,Yes,1,Yes,1,Yes,1,Yes,1,Yes,10,Yes,10,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\FC2-PPV-1348698\FC2-PPV-1348698.nfo,Yes,Yes,12,12,0,,,Incomplete,No,complete,10905,upgrade_20260724_002606,Completed,MetaTube,MDC-NG;JavBus,2026-07-23T13:43:36.8822376+00:00,Failed,Success,Failed,Yes,Yes,Fanart;Poster;Preview,[MetaTube] 返回：有 10 项：标题、番号、日期、时长、厂商、标签(10)、Poster、Fanart、Preview(10)、简介；空：导演、系列、演员、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 10 项：标题、番号、日期、时长、厂商、标签(10)、Poster、Fanart、Preview(10)、简介；空：导演、系列、演员、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),[Metadata Merge] 最终字段：有 10 项：标题、番号、日期、时长、厂商、标签(10)、Poster、Fanart、Preview(10)、简介；空：导演、系列、演员、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,Q,持久化番号与当前规则库重识别结果不一致,H:Provider/Merge 最终结果中相应字段为空; R:任务显示完成或部分完成，但 Standard 必填字段仍不完整; J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Movies.Code=FC2PPV-1348698-1; audit=FC2-PPV-1348698; confidence=0.99,先修正番号/媒体库归属，再决定是否定向同步
2026-07-24T21:10:52+08:00,2841,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\FC2PPV-1348698-2.mp4,FC2PPV-1348698-2.mp4,Present,FC2PPV-1348698,AuditReevaluation;NotPersisted,FC2PPV-1348698-2,FC2-PPV-1348698,Fc2Ppv + NumericPart,0.99,2,,Mismatch,Yes,Yes,Yes,1,No,0,Yes,No,0,No,0,Yes,10,No,0,0,Yes,2,Yes,2,Yes,2,Yes,2,Yes,20,Yes,20,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\FC2-PPV-1348698\FC2-PPV-1348698.nfo,Yes,Yes,24,24,0,,,Incomplete,No,complete,8702,upgrade_20260723_001654,Completed,,,2026-07-22T02:48:15.3721285+00:00,NoRetainedDetailedEvidence,NoRetainedDetailedEvidence,NoRetainedDetailedEvidence,No,No,,,,,,Q,持久化番号与当前规则库重识别结果不一致,R:任务显示完成或部分完成，但 Standard 必填字段仍不完整; J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Movies.Code=FC2PPV-1348698-2; audit=FC2-PPV-1348698; confidence=0.99,先修正番号/媒体库归属，再决定是否定向同步
2026-07-24T21:10:52+08:00,2842,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\未分类2\FC2PPV-3059148.mp4,FC2PPV-3059148.mp4,Present,FC2PPV-3059148,AuditReevaluation;NotPersisted,FC2PPV-3059148,FC2-PPV-3059148,Fc2Ppv,0.99,,,Mismatch,Yes,Yes,Yes,1,No,0,Yes,No,0,No,0,Yes,6,No,0,0,Yes,2,Yes,2,Yes,2,Yes,2,No,0,No,0,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\FC2-PPV-3059148\FC2-PPV-3059148.nfo,Yes,Yes,4,4,0,,,Incomplete,No,complete,10904,upgrade_20260724_002606,Completed,MetaTube,MDC-NG;JavBus,2026-07-23T13:42:53.9900193+00:00,Failed,Success,Failed,Yes,Yes,Fanart;Poster,[MetaTube] 返回：有 9 项：标题、番号、日期、时长、厂商、标签(6)、Poster、Fanart、简介；空：导演、系列、演员、Preview、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 9 项：标题、番号、日期、时长、厂商、标签(6)、Poster、Fanart、简介；空：导演、系列、演员、Preview、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),[Metadata Merge] 最终字段：有 9 项：标题、番号、日期、时长、厂商、标签(6)、Poster、Fanart、简介；空：导演、系列、演员、Preview、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,Q,持久化番号与当前规则库重识别结果不一致,H:Provider/Merge 最终结果中相应字段为空; R:任务显示完成或部分完成，但 Standard 必填字段仍不完整; J:Provider 标签已在 MovieGenres，但 Dashboard/Health 查询 MovieTags,Movies.Code=FC2PPV-3059148; audit=FC2-PPV-3059148; confidence=0.99,先修正番号/媒体库归属，再决定是否定向同步
