TaskId,MovieId,Number,VideoPath,ResourceType,ExistingRecordId,CurrentDatabasePath,CandidatePath,Evidence,Confidence,Action,Status,Reason,SafeToApply,WillOverwrite
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\03.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\04.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\05.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\06.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\07.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\08.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\09.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\10.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\11.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\12.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\13.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\14.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\15.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\16.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\17.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\18.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\19.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\20.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\21.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\22.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\23.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1431","SONE-086","Z:\bcbcbcbc\ca-ES\data\已命名电影\SONE-086+四星+娇小可爱清纯+高颜值+小坂七香.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\SONE-086\24.jpg","实体已登记到 MovieId 2527，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\01.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\02.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\03.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\04.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\05.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\06.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\07.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\08.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\09.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\10.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\11.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\12.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\13.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\14.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\15.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\16.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\17.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\18.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\19.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\20.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\21.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\22.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\23.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1438","IPX-998","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-998+四星+高颜值.mkv","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPX-998\24.jpg","实体已登记到 MovieId 2516，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\01.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\02.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\03.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\04.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\05.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\06.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\07.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\08.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\09.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\10.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\11.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\12.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\13.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\14.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\15.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\16.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\17.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\18.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\19.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1449","MIDV-245","Z:\bcbcbcbc\ca-ES\data\已命名电影\MIDV-245+制服+四星.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\MIDV-245\20.jpg","实体已登记到 MovieId 2521，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1456","IPZZ-276","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPZZ-276+五星+高颜值+佐々木さき.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPZZ-276\01.jpg","实体已登记到 MovieId 2517，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1456","IPZZ-276","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPZZ-276+五星+高颜值+佐々木さき.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPZZ-276\02.jpg","实体已登记到 MovieId 2517，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1456","IPZZ-276","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPZZ-276+五星+高颜值+佐々木さき.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPZZ-276\03.jpg","实体已登记到 MovieId 2517，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1456","IPZZ-276","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPZZ-276+五星+高颜值+佐々木さき.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPZZ-276\04.jpg","实体已登记到 MovieId 2517，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1456","IPZZ-276","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPZZ-276+五星+高颜值+佐々木さき.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPZZ-276\05.jpg","实体已登记到 MovieId 2517，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1456","IPZZ-276","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPZZ-276+五星+高颜值+佐々木さき.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPZZ-276\06.jpg","实体已登记到 MovieId 2517，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1456","IPZZ-276","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPZZ-276+五星+高颜值+佐々木さき.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPZZ-276\07.jpg","实体已登记到 MovieId 2517，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1456","IPZZ-276","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPZZ-276+五星+高颜值+佐々木さき.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPZZ-276\08.jpg","实体已登记到 MovieId 2517，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1456","IPZZ-276","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPZZ-276+五星+高颜值+佐々木さき.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPZZ-276\09.jpg","实体已登记到 MovieId 2517，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1456","IPZZ-276","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPZZ-276+五星+高颜值+佐々木さき.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPZZ-276\10.jpg","实体已登记到 MovieId 2517，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1456","IPZZ-276","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPZZ-276+五星+高颜值+佐々木さき.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPZZ-276\11.jpg","实体已登记到 MovieId 2517，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1456","IPZZ-276","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPZZ-276+五星+高颜值+佐々木さき.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPZZ-276\12.jpg","实体已登记到 MovieId 2517，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
"13246","1456","IPZZ-276","Z:\bcbcbcbc\ca-ES\data\已命名电影\IPZZ-276+五星+高颜值+佐々木さき.mp4","Preview","","","Z:\bcbcbcbc\ca-ES\LocalMediaManager\Previews\IPZZ-276\13.jpg","实体已登记到 MovieId 2517，禁止自动复用","70","ManualReview","LowConfidence","置信度低于 80，仅供人工核对。","False","False"
